day,average_time_in_port
2022-04-19,1007.3578722002633
2022-02-28,925.4075764818353
2022-02-13,952.6935387673957
2022-07-05,1226.8457566957086
2022-09-06,982.588740588638
2022-03-06,1001.0667373880244
2022-06-17,1203.4139945434117
2022-09-24,1104.2629184247542
2022-09-19,1045.937093085822
2022-05-21,1078.036825709132
2022-09-29,1091.82130025663
2022-09-22,999.8508370763577
2022-01-03,1308.4507770472203
2022-10-02,1132.85938107133
2022-08-07,1103.5214111922144
2022-01-25,938.0141160529251
2022-12-22,644.6515158045977
2022-03-01,1028.7071038251363
2022-11-08,6581.962331309043
2022-02-18,1034.3499850456108
2022-08-11,1219.321974935177
2022-12-03,916.0430744199203
2022-06-25,1068.101977124183
2022-07-26,1127.9024248149894
2022-12-05,806.8039306280966
2022-09-09,970.9200416992435
2022-11-26,873.9027647365674
2022-11-03,1162.0546787069754
2022-03-28,1025.3187279693486
2022-09-20,1032.4588454755124
2022-05-23,1102.3750718755284
2022-08-12,1021.3978145795522
2022-06-16,1081.5228459333032
2022-03-26,1061.2054411518495
2022-04-18,1142.4575186774753
2022-06-24,1099.4738359023763
2022-04-01,1042.713579952267
2022-01-21,1194.6126413502109
2022-02-26,1301.6686775362318
2022-10-21,948.0440949935814
2022-11-21,978.7280677104242
2022-08-30,990.0320210557535
2022-07-02,892.9926384261457
2022-12-28,422.95959715639793
2022-12-04,907.7746392190148
2022-06-19,1026.2527271273193
2022-11-25,864.8704393879955
2022-02-23,1107.2768420308303
2022-03-22,1033.0986096807414
2022-12-21,652.5770464829286
2022-01-09,941.5170138888888
2022-06-22,1157.2322975077882
2022-09-27,1075.3621244635192
2022-03-15,1311.2719355377421
2022-09-26,1088.7002182091792
2022-08-16,991.6720813292526
2022-06-05,867.7362735849053
2022-06-29,1103.3509293680297
2022-03-05,1112.1375549048312
2022-09-28,1147.5385634886707
2022-06-08,1222.682847058823
2022-09-15,1064.5085592988223
2022-04-10,1370.8819905213265
2022-07-20,1152.6047138801732
2022-12-15,841.8028034875921
2022-07-01,1295.1480367793242
2022-01-13,1061.7837535720284
2022-01-22,1154.852013237727
2022-07-19,1170.2503679545075
2022-01-31,978.3281559311706
2022-08-10,1014.0078747203582
2022-05-03,1069.889147079772
2022-10-15,1004.0923670668959
2022-04-11,1348.9292760942765
2022-04-14,1132.6309497716898
2022-07-10,792.596054986172
2022-07-24,864.4599677513924
2022-02-01,1344.4572255673927
2022-06-06,1056.1512678653758
2022-03-24,1349.0845957011259
2022-04-13,1272.6174599358976
2022-01-06,1224.4418598524765
2022-08-14,1018.9297828638494
2022-07-27,1027.2367736662204
2022-12-30,294.2028738392571
2022-09-11,816.0664079344544
2022-05-12,2345.4811991869915
2022-09-08,926.5098807609855
2022-09-13,949.2086770140428
2022-06-28,962.9157628524042
2022-09-16,1145.6468085106385
2022-02-21,1030.5517380508995
2022-11-01,1081.3223104056437
2022-03-31,1265.6851410711267
2022-02-15,1042.7345698924726
2022-10-23,986.7775809365014
2022-06-20,1102.8603336572723
2022-11-19,1109.3237223493516
2022-11-06,1765.0131596526385
2022-04-15,1428.6202210787123
2022-02-10,1589.731864288212
2022-12-10,849.1232751454695
2022-06-09,1281.9435138326585
2022-08-22,956.6753232278197
2022-08-24,1093.0222196478217
2022-04-16,1048.623565804274
2022-05-01,1282.6704927394358
2022-05-30,968.1423387761836
2022-09-05,893.1548331166015
2022-10-03,883.498017529215
2022-08-18,900.1751644736838
2022-10-31,1161.0408568223252
2022-06-27,1332.3109676308534
2022-05-20,1014.143145743146
2022-11-29,909.545025172231
2022-09-10,835.1072773972601
2022-10-11,1013.6932889963718
2022-09-21,1065.6581970649895
2022-01-08,1160.0760362243122
2022-02-03,1253.9715284178183
2022-12-17,736.8837747458531
2022-07-16,1078.6482173844458
2022-12-26,519.1082979626483
2022-08-20,991.7094421891442
2022-04-05,1389.8868592882798
2022-08-15,951.6912211981564
2022-02-02,1085.7339438943895
2022-05-11,1459.5082867783988
2022-08-31,984.4845583645449
2022-05-14,1030.6997395833328
2022-02-24,1213.2702753149786
2022-10-12,986.6922749926708
2022-08-13,1043.9693330328973
2022-03-27,1368.5202498356343
2022-04-23,1329.977075066138
2022-01-11,865.0784510916278
2022-09-14,1203.6153017559388
2022-12-12,785.333081866443
2022-03-09,988.6772727272725
2022-07-14,937.7741505376341
2022-05-08,964.3668133659324
2022-02-08,1198.1551515151518
2022-08-27,1182.7779712277254
2022-05-28,958.4824355777228
2022-06-13,899.1501993253602
2022-08-05,1015.6835385704172
2022-04-07,1504.7492951693312
2022-11-02,1077.5531412253372
2022-12-25,592.0115206402693
2022-04-06,937.8601743693923
2022-01-10,1165.5479580026451
2022-03-13,907.7706523681856
2022-06-26,1184.375806451613
2022-02-25,1347.4171016717844
2022-04-22,1091.2732327919562
2022-02-04,816.8632716049383
2022-04-08,1256.6955717003975
2022-06-30,998.8615366759519
2022-05-25,1028.7776657060517
2022-10-04,1036.9042326909353
2022-10-18,942.0029061202627
2022-07-31,813.480188536953
2022-07-03,1002.8935613359023
2022-07-12,1134.459176847004
2022-09-01,933.837605696484
2022-12-08,819.42885561936
2022-11-07,2767.9762715258316
2022-01-15,1036.8969745506317
2022-12-31,151.42606602475934
2022-07-28,1046.9233378870676
2022-09-04,993.9978030628312
2022-05-31,1061.3122393401807
2022-07-13,1005.4963641652121
2022-03-03,974.0463317757011
2022-02-11,953.0076728365761
2022-06-02,1075.1932948267204
2022-08-04,808.0942459493147
2022-02-09,1175.599674912781
2022-02-16,1125.1233729983842
2022-01-19,1094.9674003107198
2022-09-23,1059.9182307805816
2022-10-25,1200.2146183953034
2022-06-21,997.2847143308084
2022-12-13,826.2586522462558
2022-10-27,1012.8001139114338
2022-08-23,1033.7543248945149
2022-08-19,1244.011184812443
2022-04-20,1379.325452634982
2022-03-14,1515.8297052740431
2022-09-12,1047.1762762762762
2022-06-18,1163.1113918193591
2022-10-10,1136.23622311828
2022-08-03,992.9631559332139
2022-09-25,978.9737687813023
2022-04-24,1091.5136119257086
2022-02-05,1091.9807436342599
2022-06-14,978.4284120434046
2022-09-18,796.8005773379012
2022-12-27,499.13252271139055
2022-04-21,1020.3890911994888
2022-10-20,1073.4448625567118
2022-07-22,1055.9913112522688
2022-08-28,860.6308970099661
2022-12-29,393.717610632835
2022-02-12,1090.8202821869486
2022-05-05,1333.766863420234
2022-12-18,749.4271645021643
2022-03-18,998.5471704623877
2022-03-29,1181.458177008177
2022-02-20,1144.303126954346
2022-02-22,1011.4077494199537
2022-08-06,1087.909803499713
2022-12-19,766.4904300632045
2022-12-06,955.8387968353485
2022-02-06,1197.0292346014494
2022-03-23,1225.5709406294707
2022-05-15,1341.4328512053198
2022-11-24,915.190142438764
2022-04-09,933.261772088353
2022-02-07,922.0461949685536
2022-06-23,1210.86299859221
2022-04-25,1291.6538648558012
2022-05-26,1250.1758333333332
2022-03-17,1290.0016763719782
2022-03-20,1209.0421155729678
2022-01-28,1503.2003322259134
2022-12-09,860.0736988977254
2022-06-12,857.9270720720717
2022-02-17,994.6073698590737
2022-03-19,936.1621242653231
2022-12-24,550.1349571952711
2022-08-01,961.0184341221152
2022-05-02,921.4109747784593
2022-04-26,1346.8686186974783
2022-04-30,1192.4067093409196
2022-01-04,1083.938030854567
2022-09-02,953.0199411331861
2022-06-10,1083.5112460317457
2022-08-29,882.4796726190476
2022-10-26,1135.0628468033774
2022-01-26,1105.2557038834955
2022-01-30,1113.3223642676771
2022-04-28,1168.5331237911028
2022-04-03,1116.8939479541175
2022-08-09,1066.645725915875
2022-11-05,1560.467304079442
2022-11-22,796.1019527702086
2022-05-18,1549.9615838031782
2022-08-08,1056.3046812304954
2022-08-21,946.172298456261
2022-11-20,887.0350856232574
2022-10-30,1112.7622011818426
2022-01-12,1270.311191961192
2022-07-07,1052.1040161560738
2022-01-27,1119.7859085787866
2022-01-01,929.6941891178025
2022-09-30,1087.7911599099098
2022-05-22,1094.7252468836007
2022-05-29,1080.3440614968738
2022-12-02,842.4945398854703
2022-10-01,945.807113475177
2022-01-07,1112.0199404761904
2022-12-23,600.490842105263
2022-03-08,1219.1593109869648
2022-05-10,1248.18854705274
2022-10-16,1017.2703531598512
2022-11-28,983.0225006961851
2022-05-06,993.4470593607308
2022-01-29,1022.0856672932327
2022-04-27,1038.53376580173
2022-07-29,1171.8823377412982
2022-03-07,1168.3991314323175
2022-10-06,1217.8367891513562
2022-01-24,970.9929736211031
2022-07-11,916.7013218390804
2022-05-09,1300.6400358606559
2022-01-05,1078.1038888888884
2022-02-14,1453.58589093702
2022-01-16,1058.5188802756245
