day,median_time_in_port,average_time_in_port
6/24/2023,264.5,504.3663004
6/25/2023,272.1666667,753.9235772
6/26/2023,273.6666667,569.4129213
6/27/2023,278.95,1060.191481
6/28/2023,258.3166667,586.163
6/29/2023,255.95,344.9018519
6/30/2023,262.1666667,667.7964539
7/1/2023,265.35,648.7152174
7/2/2023,275.3333333,652.8433673
7/3/2023,275.9833333,422.7924242
7/4/2023,269.7666667,539.9177083
7/5/2023,273.9833333,568.4885768
7/6/2023,282.3,467.0756272
7/7/2023,295.95,567.2549383
7/8/2023,255.4166667,696.7080524
7/9/2023,275.5,968.8649621
7/10/2023,282.8166667,599.9533333
7/11/2023,285.15,475.3529167
7/12/2023,273.0333333,902.0953815
7/13/2023,264.4333333,464.0664794
7/14/2023,263.2333333,406.8609929
7/15/2023,261.1166667,527.3659649
7/16/2023,264.9833333,906.5234432
7/17/2023,253.6666667,523.2917808
7/18/2023,254.8333333,462.0049751
7/19/2023,253.2666667,491.8824074
7/20/2023,253.7166667,1209.242949
7/21/2023,265.3333333,506.2696787
7/22/2023,262.2333333,835.5388316
7/23/2023,257,942.8645
7/24/2023,255.1666667,666.2726337
7/25/2023,256.5333333,475.176749
7/26/2023,266.2333333,517.0022917
7/27/2023,267.6833333,457.5460674
7/28/2023,262.65,431.3105903
7/29/2023,263.8,766.0566308
7/30/2023,255.0666667,513.0131579
7/31/2023,253.4833333,1066.529845
8/1/2023,267.3166667,668.3299197
8/2/2023,266.7,553.3434156
8/3/2023,266.15,527.5926136
8/4/2023,266.8166667,512.2860806
8/5/2023,259.8333333,873.7315
8/6/2023,254.8166667,317.7538596
8/7/2023,260.3166667,419.5677083
8/8/2023,274.0333333,656.8811594
8/9/2023,273.5,688.3260563
8/10/2023,266.8166667,421.9094961
8/11/2023,264.5,450.5674074
8/12/2023,260.2166667,513.2693416
8/13/2023,263.1833333,627.8801852
8/14/2023,265.65,532.3181992
8/15/2023,262.2166667,611.1625926
8/16/2023,279.5666667,599.4623529
8/17/2023,264.1833333,733.1955556
8/18/2023,249.6333333,268.0618557
8/19/2023,266.1166667,555.2576779
8/20/2023,254.8,504.8056667
8/21/2023,256.9666667,410.7472222
8/22/2023,257.6833333,487.9565401
8/23/2023,256.8166667,1522.968824
8/24/2023,262.95,537.3283133
8/25/2023,264.1833333,1166.245437
8/26/2023,258.35,406.8714559
8/27/2023,265.1666667,883.9594444
8/28/2023,266.65,455.726087
8/29/2023,276.1833333,467.2237548
8/30/2023,266.1,524.7434783
8/31/2023,266.6666667,498.0210145
9/1/2023,268.8333333,602.6776557
9/2/2023,269.7166667,785.2523529
9/3/2023,268.5833333,483.196748
9/4/2023,264.5333333,515.6088889
9/5/2023,260.6666667,424.5532129
9/6/2023,265.1333333,1241.802721
9/7/2023,272.9833333,429.1727431
9/8/2023,274.3833333,510.5988889
9/9/2023,258.6666667,420.7961686
9/10/2023,256.5333333,740.4525641
9/11/2023,268.5666667,546.6326667
9/12/2023,263.1666667,767.2433761
9/13/2023,263.7166667,419.8815556
9/14/2023,255.5166667,547.643633
9/15/2023,266.5,557.182567
9/16/2023,269.7666667,568.9403101
9/17/2023,274.6666667,494.2591085
9/18/2023,267.4333333,441.7888258
9/19/2023,273.1666667,491.094246
9/20/2023,266.85,629.1452107
9/21/2023,280.65,659.3675
9/22/2023,276.05,525.2306911
9/23/2023,254.9,780.2205882
9/24/2023,255.3666667,765.9327839
9/25/2023,259.9166667,695.7380081
9/26/2023,265.85,480.689272
9/27/2023,276.9833333,627.9109259
9/28/2023,267.0833333,534.5551136
9/29/2023,276.1666667,1052.367222
9/30/2023,271.2,581.5850575
10/1/2023,276.5333333,821.7273504
10/2/2023,270.3166667,752.7562771
10/3/2023,268.3,510.1773148
10/4/2023,263.4333333,381.0615741
10/5/2023,264.4333333,481.8067901
10/6/2023,270.0166667,682.4825
10/7/2023,272.8333333,609.3747059
10/8/2023,265.8333333,558.9105556
10/9/2023,293.5,684.2762745
10/10/2023,283.6166667,1121.201899
10/11/2023,270.1,599.2485714
10/12/2023,266.5333333,1508.599034
10/13/2023,281.2,561.2713964
10/14/2023,269.15,438.8637387
10/15/2023,277.15,855.1289377
10/16/2023,268.1666667,579.5981061
10/17/2023,266.9833333,423.0627778
10/18/2023,280.35,604.9780392
10/19/2023,271.4833333,778.2992857
10/20/2023,278.2333333,532.8795833
10/21/2023,282.05,673.2252252
10/22/2023,285.2833333,774.7045045
10/23/2023,267.4833333,402.4934783
10/24/2023,270.7,530.7254167
10/25/2023,278.9166667,438.3051587
10/26/2023,275.1,669.6193089
10/27/2023,269,462.4441057
10/28/2023,270.05,746.9100402
10/29/2023,260.9666667,1152.158333
10/30/2023,272.9,451.6070588
10/31/2023,267.8666667,1016.270238
11/1/2023,283.5,1092.254167
11/2/2023,283.2833333,587.9434685
11/3/2023,267.9333333,542.4285388
11/4/2023,263.65,604.6259804
11/5/2023,265.4833333,686.5511261
11/6/2023,275.5,514.7418699
11/7/2023,265.05,640.3609195
11/8/2023,267.1666667,480.5773551
11/9/2023,271.1666667,698.3204819
11/10/2023,267.4666667,573.0890295
11/11/2023,278.9833333,498.9846667
11/12/2023,261.1833333,843.1712302
11/13/2023,265.9666667,546.5528889
11/14/2023,268.5,841.1394737
11/15/2023,268.85,1236.472605
11/16/2023,255.35,497.128839
11/17/2023,273.6666667,886.1352321
11/18/2023,263.1833333,399.2904762
11/19/2023,270.15,492.142963
11/20/2023,265.85,316.775
11/21/2023,263.6333333,1612.640805
11/22/2023,252.6833333,465.465098
11/23/2023,264.0166667,488.49875
11/24/2023,263.1666667,468.0373494
11/25/2023,262.2333333,516.6911232
11/26/2023,271.1833333,985.7513566
11/27/2023,258.6666667,443.3042553
11/28/2023,265.3166667,696.8727599
11/29/2023,276.8666667,422.8664683
11/30/2023,266.9833333,485.8195473
12/1/2023,273.5,641.5737179
12/2/2023,253.3,531.0604938
12/3/2023,255.0666667,476.845977
12/4/2023,244.3333333,487.2992674
12/5/2023,266.3166667,631.8518315
12/6/2023,266.6333333,418.0519298
12/7/2023,264.3333333,536.8184295
12/8/2023,261.0166667,350.2115942
12/9/2023,259.9333333,686.3026217
12/10/2023,265,775.8005682
12/11/2023,262.8166667,446.8170886
12/12/2023,262,690.8541667
12/13/2023,273.1166667,471.0759058
12/14/2023,293.5333333,596.8412879
12/15/2023,295.1333333,818.8974227
12/16/2023,277.15,562.3934641
12/17/2023,244.8,370.3979351
12/18/2023,274.7666667,446.4304487
12/19/2023,252.8833333,664.7602431
12/20/2023,275.45,512.7773684
12/21/2023,288.3,972.8866667
12/22/2023,276.2166667,640.1548387
12/23/2023,252.45,321.6752874
12/24/2023,240.0333333,281.8102273
12/25/2023,253.3166667,424.7748148
12/26/2023,257.2666667,474.174031
12/27/2023,243.7,281.4615385
12/28/2023,249.1166667,276.921748
12/29/2023,245.4333333,314.4255208
12/30/2023,240.05,245.2291209
12/31/2023,235.1666667,226.529955
