mmsi,Port_Country,sc_vessel,vessel_type,dt_pos_utc_aoi,dt_pos_utc_nonaoi,diff_nonaoi_aoi,latitude_aoi,longitude_aoi,latitude_nonaoi,longitude_nonaoi,movement
525119024,Pelabuhan Sungai Udang_Malaysia,Indonesia,Other,2022-12-29 14:28:41,2022-12-17 10:26:07,1051354,2.14,102.10333333,2.26706167,101.92968167,Masuk
525119024,Pelabuhan Sungai Udang_Malaysia,Indonesia,Other,2022-12-29 15:58:39,2022-12-17 10:26:07,1056752,2.07333333,102.19,2.26706167,101.92968167,Masuk
525119151,Port Dickson_Malaysia,Indonesia,Tanker,2022-06-19 01:45:18,2022-06-19 01:14:30,1848,2.38168333,101.73883333,2.33036667,101.80665,Masuk
525119151,Port Dickson_Malaysia,Indonesia,Tanker,2022-07-18 02:30:31,2022-06-19 01:14:30,2510161,2.35113333,101.78201667,2.33036667,101.80665,Masuk
525119161,Melaka_Malaysia,Indonesia,Cargo,2022-08-17 14:57:09,2022-07-07 15:15:16,3541313,2.00483333,102.09358333,2.0001,102.10006667,Masuk
525119191,Port Dickson_Malaysia,Indonesia,Tanker,2022-09-25 15:31:22,2022-09-17 21:42:23,668939,2.51014,101.73569333,2.32719833,101.72491,Masuk
525119191,Port Dickson_Malaysia,Indonesia,Tanker,2022-09-25 20:19:22,2022-09-17 21:42:23,686219,2.510685,101.73511833,2.32719833,101.72491,Masuk
525120018,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-20 18:32:29,2022-10-20 13:27:04,18325,1.26685833,103.79263833,1.25792333,104.00356833,Masuk
525120018,Pulau Sebarok_Singapore,Indonesia,Cargo,2022-10-20 19:32:30,2022-10-20 13:27:04,21926,1.26671167,103.792665,1.25792333,104.00356833,Masuk
525125021,Johor_Malaysia,Indonesia,Cargo,2022-04-25 18:02:40,2022-03-21 17:00:33,3027727,1.25359667,104.06724833,1.22609667,103.954765,Masuk
525125021,Johor_Malaysia,Indonesia,Cargo,2022-05-07 13:31:06,2022-03-21 17:00:33,4048233,1.269895,104.091675,1.22609667,103.954765,Masuk
525200047,Tawa_Malaysia,Indonesia,Passenger,2022-04-13 06:45:03,2022-04-12 22:44:32,28831,4.14,117.98333333,4.14849667,117.67668,Masuk
525200047,Tawa_Malaysia,Indonesia,Passenger,2022-04-13 09:54:18,2022-04-12 22:44:32,40186,4.16166667,117.925,4.14849667,117.67668,Masuk
525200295,Serangoon Harbor_Singapore,Indonesia,Cargo,2022-03-16 03:55:55,2022-03-07 05:42:16,771219,1.21302667,103.85666333,1.195,103.825,Masuk
525201490,Pulau Bukom_Singapore,Indonesia,Tanker,2022-04-05 08:28:58,2022-04-05 07:37:58,3060,1.12166667,103.76666667,1.02833333,103.68,Masuk
525201490,Pulau Bukom_Singapore,Indonesia,Tanker,2022-06-10 07:46:41,2022-05-26 23:05:42,1240859,1.13653333,103.78856,1.075,103.565,Masuk
525401107,Jurong Island_Singapore,Indonesia,Tanker,2022-03-26 18:18:17,2022-03-25 19:42:14,81363,1.15754,103.930765,1.15714833,103.93152667,Masuk
525600798,Tanjung Pelepas_Malaysia,Indonesia,Passenger,2022-04-20 10:19:48,2022-04-20 09:07:37,4331,1.23283333,103.59166667,1.144,103.74566667,Masuk
525600798,Tanjung Pelepas_Malaysia,Indonesia,Passenger,2022-04-21 12:44:54,2022-04-20 09:07:37,99437,1.3435,103.63366667,1.144,103.74566667,Masuk
