day,median_time_in_port
4/7/2022,82
4/8/2022,78.96666667
4/9/2022,70.98333333
4/10/2022,32.03333333
4/11/2022,80.86666667
4/12/2022,97
4/13/2022,96.01666667
4/14/2022,91.8
4/15/2022,92.95
4/16/2022,77.91666667
4/17/2022,77.83333333
4/18/2022,86.1
4/19/2022,86.21666667
4/20/2022,45
4/21/2022,77.93333333
4/22/2022,78.03333333
4/23/2022,76
4/24/2022,102
4/25/2022,96.03333333
4/26/2022,81.88333333
4/27/2022,89.91666667
4/28/2022,92.65
4/29/2022,71.13333333
4/30/2022,36.48333333
5/1/2022,63.15
5/2/2022,51.66666667
5/3/2022,29.35
5/4/2022,34.4
5/5/2022,30.16666667
5/6/2022,69.96666667
5/7/2022,42.01666667
5/8/2022,62.98333333
5/9/2022,48.75
5/10/2022,74.41666667
5/11/2022,35.38333333
5/12/2022,30.53333333
5/13/2022,53.83333333
5/14/2022,44.98333333
5/15/2022,32.98333333
5/16/2022,28.01666667
5/17/2022,27.08333333
5/18/2022,72
5/19/2022,38.98333333
5/20/2022,40.83333333
5/21/2022,65.96666667
5/22/2022,50.95
5/23/2022,33.5
5/24/2022,34.43333333
5/25/2022,51.05
5/26/2022,44.41666667
5/27/2022,56.95
5/28/2022,57.2
5/29/2022,36.3
5/30/2022,30.33333333
5/31/2022,32.91666667
6/1/2022,42.06666667
6/2/2022,32.98333333
6/3/2022,38.91666667
6/4/2022,44.75
6/5/2022,38.93333333
6/6/2022,31
6/7/2022,67.06666667
6/8/2022,93.01666667
6/9/2022,33.03333333
6/10/2022,36.01666667
6/11/2022,66.06666667
6/12/2022,81.03333333
6/13/2022,31.35
6/14/2022,30.18333333
6/15/2022,78.16666667
6/16/2022,89.96666667
6/17/2022,77.93333333
6/18/2022,93.76666667
6/19/2022,47.1
6/20/2022,77.96666667
6/21/2022,84.03333333
6/22/2022,47.98333333
6/23/2022,36.1
6/24/2022,41
6/25/2022,54
6/26/2022,92.48333333
6/27/2022,50.7
6/28/2022,40.65
6/29/2022,64.28333333
6/30/2022,30.48333333
7/1/2022,86.81666667
7/2/2022,77.98333333
7/3/2022,80.95
7/4/2022,69
7/5/2022,54.03333333
7/6/2022,70.41666667
7/7/2022,35.98333333
7/8/2022,32.21666667
7/9/2022,27.15
7/10/2022,40.3
7/11/2022,25.33333333
7/12/2022,67.18333333
7/13/2022,77.96666667
7/14/2022,42.4
7/15/2022,82.23333333
7/16/2022,72.35
7/17/2022,89.96666667
7/18/2022,35.95
7/19/2022,31.43333333
7/20/2022,20.98333333
7/21/2022,30.2
7/22/2022,32.35
7/23/2022,83.9
7/24/2022,82.15
7/25/2022,35.36666667
7/26/2022,75.01666667
7/27/2022,36.01666667
7/28/2022,83.01666667
7/29/2022,84.63333333
7/30/2022,81.01666667
7/31/2022,99.11666667
8/1/2022,83.91666667
8/2/2022,81.5
8/3/2022,77.98333333
8/4/2022,78.56666667
8/5/2022,74.75
8/6/2022,79.03333333
8/7/2022,67.33333333
8/8/2022,86.45
8/9/2022,79.23333333
8/10/2022,36.03333333
8/11/2022,33
8/12/2022,57.06666667
8/13/2022,71.93333333
8/14/2022,41.13333333
8/15/2022,67.33333333
8/16/2022,48.68333333
8/17/2022,44.93333333
8/18/2022,61.93333333
8/19/2022,83.45
8/20/2022,80.55
8/21/2022,71.35
8/22/2022,35.5
8/23/2022,77.06666667
8/24/2022,68.55
8/25/2022,36.36666667
8/26/2022,58.85
8/27/2022,48
8/28/2022,28.88333333
8/29/2022,65.91666667
8/30/2022,51.01666667
8/31/2022,40.33333333
9/1/2022,36.36666667
9/2/2022,42.11666667
9/3/2022,78.3
9/4/2022,81.41666667
9/5/2022,70.81666667
9/6/2022,41.41666667
9/7/2022,44.3
9/8/2022,79.6
9/9/2022,40.98333333
9/10/2022,30.51666667
9/11/2022,38.4
9/12/2022,30.83333333
9/13/2022,40.63333333
9/14/2022,45.18333333
9/15/2022,45.48333333
9/16/2022,45
9/17/2022,27.73333333
9/18/2022,30.41666667
9/19/2022,30.33333333
9/20/2022,40.18333333
9/21/2022,27.06666667
9/22/2022,36.56666667
9/23/2022,60
9/24/2022,52.93333333
9/25/2022,35.93333333
9/26/2022,40.51666667
9/27/2022,30.35
9/28/2022,31.5
9/29/2022,40.5
9/30/2022,43.86666667
10/1/2022,47.5
10/2/2022,51.13333333
10/3/2022,61.33333333
10/4/2022,60.36666667
10/5/2022,30.68333333
10/6/2022,40.48333333
10/7/2022,30.15
10/8/2022,41.4
10/9/2022,32.43333333
10/10/2022,48.03333333
10/11/2022,32.25
10/12/2022,27.01666667
10/13/2022,30.35
10/14/2022,26.86666667
10/15/2022,38.05
10/16/2022,35.18333333
10/17/2022,36.66666667
10/18/2022,40.51666667
10/19/2022,30.98333333
10/20/2022,30.53333333
10/21/2022,30.18333333
10/22/2022,61.51666667
10/23/2022,68.76666667
10/24/2022,72.48333333
10/25/2022,40.68333333
10/26/2022,30.18333333
10/27/2022,61.03333333
10/28/2022,34.06666667
10/29/2022,35.7
10/30/2022,30.66666667
10/31/2022,25.76666667
11/1/2022,25.18333333
11/2/2022,30.5
11/3/2022,40.5
11/4/2022,31.91666667
11/5/2022,40.66666667
11/6/2022,30.03333333
11/7/2022,40.31666667
11/8/2022,28.33333333
11/19/2022,100.9
11/20/2022,40.46666667
11/21/2022,41.8
11/22/2022,34.21666667
11/23/2022,34.1
11/24/2022,32.6
11/25/2022,30.48333333
11/26/2022,33.25
11/27/2022,80.81666667
11/28/2022,80.88333333
11/29/2022,33.13333333
11/30/2022,32.63333333
12/1/2022,25.23333333
12/2/2022,31.65
12/3/2022,41.81666667
12/4/2022,55.75
12/5/2022,40.63333333
12/6/2022,40.83333333
12/7/2022,33.51666667
12/8/2022,30.66666667
12/9/2022,46.61666667
12/10/2022,60.81666667
12/11/2022,71.8
12/12/2022,50.5
12/13/2022,48.01666667
12/14/2022,33.05
12/15/2022,31.8
12/16/2022,30.48333333
12/17/2022,25.88333333
12/18/2022,41.46666667
12/19/2022,73.53333333
12/20/2022,64.5
12/21/2022,40.35
12/22/2022,33.63333333
12/23/2022,61.58333333
12/24/2022,60.33333333
12/25/2022,40.48333333
12/26/2022,24.18333333
12/27/2022,22.75
12/28/2022,40.46666667
12/29/2022,34.96666667
12/30/2022,23.23333333
12/31/2022,18.91666667
