day,average_time_in_port
10/6/2022,727.2061345
10/7/2022,732.9453967
10/8/2022,688.0034118
10/9/2022,763.9424506
10/10/2022,764.3582798
10/11/2022,917.7194362
10/12/2022,700.5346559
10/13/2022,508.1868363
10/14/2022,710.9004047
10/15/2022,744.6659876
10/16/2022,774.8215378
10/17/2022,783.7443077
10/18/2022,679.1624219
10/19/2022,761.0791243
10/20/2022,826.0817548
10/21/2022,822.1810647
10/22/2022,817.8017245
10/23/2022,720.8249221
10/24/2022,785.6107805
10/25/2022,759.5981098
10/26/2022,774.4296748
10/27/2022,864.1344563
10/28/2022,764.1357221
10/29/2022,650.3134801
10/30/2022,983.9256489
10/31/2022,735.3561045
11/1/2022,684.5283723
11/2/2022,838.5578741
11/3/2022,1141.640799
11/4/2022,994.4232735
11/5/2022,1304.305642
11/6/2022,1239.259433
11/7/2022,1944.010187
11/8/2022,3390.402902
11/19/2022,1519.423828
11/20/2022,723.183834
11/21/2022,732.693148
11/22/2022,661.5380375
11/23/2022,681.9123229
11/24/2022,884.1344969
11/25/2022,862.1510481
11/26/2022,649.1254159
11/27/2022,806.7238808
11/28/2022,746.0792366
11/29/2022,608.9111489
11/30/2022,591.3723783
12/1/2022,556.5306941
12/2/2022,631.3645714
12/3/2022,707.2929421
12/4/2022,792.4839767
12/5/2022,543.2495972
12/6/2022,673.9149282
12/7/2022,580.2714145
12/8/2022,668.992358
12/9/2022,625.2128502
12/10/2022,632.5354726
12/11/2022,643.7719109
12/12/2022,683.6672336
12/13/2022,676.7930443
12/14/2022,551.7056094
12/15/2022,626.4720138
12/16/2022,619.4727599
12/17/2022,618.9552559
12/18/2022,608.5723387
12/19/2022,563.8017675
12/20/2022,536.7198473
12/21/2022,493.8333125
12/22/2022,562.33245
12/23/2022,539.1082929
12/24/2022,440.9049179
12/25/2022,388.6235982
12/26/2022,333.1378766
12/27/2022,352.252423
12/28/2022,307.6551155
12/29/2022,229.8659661
12/30/2022,136.3825053
12/31/2022,70.07248096
