day,median_time_in_port
8/27/2022,41.83333333
8/28/2022,29.65
8/29/2022,60.63333333
8/30/2022,50.98333333
8/31/2022,32.5
9/1/2022,38.95
9/2/2022,42.11666667
9/3/2022,75.66666667
9/4/2022,71.61666667
9/5/2022,59.31666667
9/6/2022,40.65
9/7/2022,37.5
9/8/2022,60.8
9/9/2022,40.66666667
9/10/2022,31.23333333
9/11/2022,36
9/12/2022,30.46666667
9/13/2022,40.5
9/14/2022,40.5
9/15/2022,44.66666667
9/16/2022,42.55
9/17/2022,29.16666667
9/18/2022,30.51666667
9/19/2022,31.13333333
9/20/2022,40.31666667
9/21/2022,29.65
9/22/2022,35.93333333
9/23/2022,67.56666667
9/24/2022,55.76666667
9/25/2022,35.93333333
9/26/2022,43.1
9/27/2022,30.33333333
9/28/2022,35.11666667
9/29/2022,37.33333333
9/30/2022,45.63333333
10/1/2022,41.95
10/2/2022,50.35
10/3/2022,48.01666667
10/4/2022,60.86666667
10/5/2022,30.68333333
10/6/2022,39.08333333
10/7/2022,30.18333333
10/8/2022,37.85
10/9/2022,34.83333333
10/10/2022,43.63333333
10/11/2022,32.81666667
10/12/2022,28.13333333
10/13/2022,30.33333333
10/14/2022,30.16666667
10/15/2022,40.3
10/16/2022,34.13333333
10/17/2022,36.06666667
10/18/2022,40.48333333
10/19/2022,30.98333333
10/20/2022,31.51666667
10/21/2022,30.33333333
10/22/2022,60.58333333
10/23/2022,71.95
10/24/2022,72.08333333
10/25/2022,40.65
10/26/2022,30.31666667
10/27/2022,60.08333333
10/28/2022,36.2
10/29/2022,38.86666667
10/30/2022,31.06666667
10/31/2022,25.5
11/1/2022,25.8
11/2/2022,30.81666667
11/3/2022,35.96666667
11/4/2022,30.61666667
11/5/2022,33.01666667
11/6/2022,30.31666667
11/7/2022,36.08333333
11/8/2022,30.23333333
11/19/2022,99.33333333
11/20/2022,40.51666667
11/21/2022,44.6
11/22/2022,33.91666667
11/23/2022,39.88333333
11/24/2022,32.78333333
11/25/2022,31.01666667
11/26/2022,40.33333333
11/27/2022,71.16666667
11/28/2022,78.25
11/29/2022,37.31666667
11/30/2022,33.13333333
12/1/2022,28.16666667
12/2/2022,33.58333333
12/3/2022,41.53333333
12/4/2022,53.98333333
12/5/2022,45.01666667
12/6/2022,42.76666667
12/7/2022,36.38333333
12/8/2022,31.38333333
12/9/2022,41.38333333
12/10/2022,48.38333333
12/11/2022,71.33333333
12/12/2022,48.05
12/13/2022,55.4
12/14/2022,38.53333333
12/15/2022,35.96666667
12/16/2022,30.66666667
12/17/2022,27.03333333
12/18/2022,41.5
12/19/2022,57.05
12/20/2022,58.15
12/21/2022,42.06666667
12/22/2022,34.51666667
12/23/2022,58.3
12/24/2022,49.75
12/25/2022,37
12/26/2022,30.16666667
12/27/2022,24.08333333
12/28/2022,41.7
12/29/2022,37.01666667
12/30/2022,24.05
12/31/2022,20.18333333
